ticket_id,created_at,resolved_at,status,priority,category,environment,assignee,reporter,team,department_requester,tag,sla_target_hours,resolution_hours,sla_breached,satisfaction_score,story_points,reopen_count,is_escalated,sprint
TKT-69811,2025-06-05 09:46,,Not Started,Medium,Task,Homologation,Diego Rocha,Flávia Melo,Squad Alpha,RH,,24,,,,,0,Não,
TKT-76853,2025-06-13 05:32,,In Progress,Medium,Task,Homologation,Kaio Santos,Débora Martins,Squad Alpha,Logística,backend,24,,,5,2,1,Não,Sprint 8
TKT-29765,25/02/2025 01:23,2025-02-25 10:23,Done,Medium,Security,Staging,Lucas Ferreira,Gustavo Nobre,Squad Alpha,Logística,relatório,24,9,Não,,,0,Não,Sprint 16
TKT-73855,2025-01-15 21:40,2025-01-16 02:40,Done,Medium,Task,Production,Yasmin Pereira,Eduardo Campos,Squad Gamma,Financeiro,frontend,24,5,Sim,,2,0,Não,Sprint 17
TKT-85157,2025-06-08 09:01,,Not Started,Low,Task,Homologation,Pedro Henrique,Nelson Cardoso,Squad Alpha,Jurídico,acesso,72,,,,13,0,Não,Sprint 2
TKT-84369,2025-09-30 19:16,2025-10-01 02:16,Done,High,Feature Request,Staging,Renata Teixeira,Simone Barros,Infra Team,Logística,autenticação,8,7,Sim,1,8,0,Sim,Sprint 18
TKT-26036,2025-02-07 23:31,2025-02-08 08:31,Done,Medium,Security,Development,Samuel Ribeiro,Marcos Duarte,Squad Gamma,Financeiro,acesso,24,9,Sim,,,0,Não,Sprint 14
TKT-82431,2025-05-08 06:31,2025-05-08 20:31,In Review,critical,Bug,Development,Diego Rocha,Thiago Correia,Infra Team,RH,integração,4,14,Sim,,5,0,Não,Sprint 10
TKT-28458,2025-03-20 11:57,,In Progress,High,Change Request,Staging,Vinicius Araújo,Simone Barros,QA Team,Jurídico,backend,8,,,,5,1,Não,Sprint 1
TKT-46010,2025-09-15 09:46,2025-09-15 17:46,In Review,Medium,Feature Request,Production,Natalia Costa,Paulo Rezende,QA Team,Operações,,24,8,Não,,,1,Não,Sprint 1
TKT-27962,2025-09-14 05:10,2025-09-14 15:10,Done,High,Task,Development,Tatiane Gomes,Patricia Leal,Squad Alpha,RH,acesso,8,10,Sim,,8,0,Sim,Sprint 7
TKT-74745,2025-05-04 17:54,2025-05-04 22:54,Done,low,Performance,Development,Igor Alves,Eduardo Campos,QA Team,Marketing,mobile,72,5,Sim,,,0,Não,Sprint 9
TKT-18433,2025-01-06 00:44,2025-01-06 08:44,In Review,Low,Bug,Staging,Helena Pinto,Simone Barros,Squad Gamma,Comercial,frontend,72,8,Sim,,,0,Não,Sprint 21
TKT-14921,2025-05-18 14:03,2025-05-18 19:03,Done,Low,Task,Development,Samuel Ribeiro,Marina Queiroz,QA Team,TI,api,72,5,Não,,,2,Não,Sprint 8
TKT-84056,2025-12-16 10:42,2025-12-16 17:42,In Review,Low,Feature Request,Homologation,Igor Alves,Amanda Silva,Squad Gamma,Comercial,,72,7,Sim,,,0,Não,
TKT-35174,13/05/2025 15:03,,In Progress,low,Incident,Staging,Pedro Henrique,Débora Martins,Squad Gamma,Operações,api,72,,,,5,0,Não,Sprint 6
TKT-16662,14/10/2025 17:32,2025-10-15 12:32,Cancelled,Critical,Task,Staging,Samuel Ribeiro,Eduardo Campos,QA Team,Financeiro,mobile,4,19,Não,,8,1,Não,Sprint 22
TKT-61351,2025-03-09 02:52,,Not Started,Critical,Bug,Development,  Diego Rocha,Ricardo Farias,Infra Team,Jurídico,,4,,,,,0,Não,
TKT-65833,2025-04-03 20:36,2025-04-04 08:36,In Review,High,Performance,Production,Carla Mendes,Amanda Silva,Infra Team,Financeiro,integração,8,12,Sim,,13,0,Não,
TKT-10396,2025-06-02 04:19,2025-06-02 12:19,In Review,Medium,Incident,Production,  Julia Moraes,Thiago Correia,Squad Alpha,Jurídico,integração,24,8,Sim,,8,0,Não,Sprint 21
TKT-20410,2025-12-05 11:41,,In Progress,Critical,Task,Staging,Natalia Costa,Caio Ramos,Squad Alpha,Operações,api,4,,,,,0,Não,Sprint 17
TKT-16001,2025-12-15 15:58,2025-12-15 21:58,Cancelled,Low,Change Request,Homologation,Pedro Henrique,Marina Queiroz,Infra Team,Marketing,mobile,72,6,Sim,3,5,0,Não,Sprint 20
TKT-99736,2025-02-23 18:38,,In Progress,Medium,Security,Homologation,Lucas Ferreira,Marina Queiroz,Infra Team,RH,integração,24,,,,3,0,Não,
TKT-75030,09/03/2025 20:44,2025-09-04 08:44,Done,High,Performance,Homologation,Larissa Vieira,Flávia Melo,QA Team,RH,,8,12,Não,,,1,Sim,Sprint 5
TKT-23406,2025-03-05 00:59,2025-03-05 10:59,In Review,Hig,Incident,Development,Lucas Ferreira,Paulo Rezende,Infra Team,Comercial,frontend,8,10,Sim,,8,0,Não,Sprint 7
TKT-13170,2025-06-08 17:23,2025-06-09 01:23,In Review,High,Incident,Production,Pedro Henrique,João Victor,Infra Team,Logística,mobile,8,8,Sim,,1,0,Não,
TKT-36018,2025-03-27 02:28,2025-03-28 00:28,Done,Critical,Change Request,Development,Pedro Henrique,Olivia Vaz,QA Team,Jurídico,acesso,4,22,Não,,8,0,Não,Sprint 24
TKT-32678,2025-02-07 07:20,2025-02-07 15:20,Done,Medium,Task,Development,Pedro Henrique,Nelson Cardoso,Infra Team,Logística,,24,8,Sim,,8,1,Não,Sprint 9
TKT-26104,2025-02-24 04:56,2025-02-25 04:56,Done,Critical,Task,Staging,Bruno Lima,Thiago Correia,Infra Team,RH,performance,4,24,Sim,,,0,Sim,Sprint 21
TKT-47286,2025-09-11 06:03,,Not Started,Medium,Task,Development,Lucas Ferreira,Thiago Correia,Infra Team,RH,api,24,,,4,8,1,Não,Sprint 2
TKT-43347,2025-02-18 22:53,2025-02-19 11:53,Done,Critical,Performance,Homologation,Helena Pinto,Karen Azevedo,QA Team,Comercial,integração,4,13,Não,4,3,0,Sim,
TKT-15276,2025-04-30 09:43,2025-05-01 02:43,Done,Critcal,Bug,Development,Samuel Ribeiro,Raquel Torres,Infra Team,RH,autenticação,4,17,Sim,2,,0,Não,Sprint 1
TKT-86370,15/10/2025 01:02,2025-10-15 11:02,In Review,Critical,Feature Request,Staging,Larissa Vieira,Patricia Leal,QA Team,Logística,,4,10,Não,4,1,0,Não,Sprint 13
TKT-84708,2025-09-22 14:39,,In Progress,Low,Task,Development,Samuel Ribeiro,Gustavo Nobre,Squad Alpha,Comercial,autenticação,72,,,,1,0,Sim,
TKT-51416,2025-11-06 10:23,2025-11-06 13:23,In Review,Low,Performance,Staging,Yasmin Pereira,Leonardo Brito,Squad Gamma,Marketing,,72,3,Não,,2,0,Não,Sprint 21
TKT-56081,2025-02-21 20:37,2025-02-22 08:37,Cancelled,High,Security,Development,Mateus Oliveira,Patricia Leal,Squad Gamma,Logística,backend,8,12,Sim,,8,0,Não,Sprint 20
TKT-12541,07/12/2025 00:12,2025-07-12 03:12,Done,High,Change Request,Development,Samuel Ribeiro,Thiago Correia,Infra Team,RH,integração,8,3,Sim,,13,0,Não,Sprint 14
TKT-39475,2025-08-23 14:21,,In Progress,Low,Security,Homologation,Gabriel Nunes,Raquel Torres,Infra Team,Jurídico,api,72,,,,,0,Não,Sprint 20
TKT-31300,2025-11-22 21:46,,Not Started,Medium,Task,Production,Igor Alves,Raquel Torres,QA Team,Jurídico,relatório,24,,,,5,2,Não,Sprint 23
TKT-87036,2025-09-02 04:35,,In Progress,Low,Incident,Development,Diego Rocha,João Victor,Squad Gamma,Operações,mobile,72,,,,3,0,Não,Sprint 21
TKT-75735,2025-09-18 03:12,2025-09-18 13:12,Cancelled,High,Incident,Development,Tatiane Gomes,Leonardo Brito,QA Team,Jurídico,relatório,8,10,Sim,3,,0,Não,Sprint 14
TKT-90966,2025-01-08 20:16,,Not Started,Critical,Incident,Staging,Tatiane Gomes,Simone Barros,QA Team,Comercial,relatório,4,,,,,0,Não,Sprint 21
TKT-93366,14/11/2025 01:01,,Not Started,Critical,Performance,Development,Gabriel Nunes,Gustavo Nobre,Squad Alpha,Jurídico,,4,,,4,3,0,Não,Sprint 17
TKT-11876,2025-08-10 23:07,2025-08-11 07:07,Cancelled,Medium,Performance,Staging,Larissa Vieira,Caio Ramos,Squad Alpha,Operações,performance,24,8,Não,,8,1,Não,
TKT-93609,2025-07-17 03:46,2025-07-17 12:46,Done,Medium,Change Request,Production,Diego Rocha,Thiago Correia,Infra Team,Logística,autenticação,24,9,Não,,2,0,Sim,Sprint 14
TKT-50418,2025-08-04 08:27,2025-08-04 15:27,Done,High,Bug,Staging,Helena Pinto,Raquel Torres,QA Team,RH,database,8,7,Sim,5,,0,Não,Sprint 5
TKT-34136,2025-02-10 15:42,2025-02-10 21:42,In Review,Medium,Performance,Development,Gabriel Nunes,Amanda Silva,Squad Alpha,RH,autenticação,24,6,Sim,,5,0,Não,
TKT-36776,2025-09-07 07:14,2025-09-07 13:14,Done,Medium,Incident,Homologation,Gabriel Nunes,Marcos Duarte,QA Team,Operações,,24,6,Não,,8,0,Não,Sprint 7
TKT-45877,2025-12-24 06:08,,Not Started,High,Bug,Homologation,Vinicius Araújo,Karen Azevedo,Infra Team,Logística,relatório,8,,,4,2,3,Sim,Sprint 24
TKT-16702,2025-09-21 15:00,2025-09-22 05:00,Done,High,Feature Request,Staging,Ana Souza,Isabel Freitas,Squad Gamma,Comercial,acesso,8,14,Sim,,8,0,Sim,Sprint 17
TKT-65802,2025-05-15 07:15,2025-05-15 13:15,Done,Low,Security,Production,Larissa Vieira,Thiago Correia,Squad Alpha,Jurídico,frontend,72,6,Sim,,2,0,Não,
TKT-75509,2025-09-17 01:26,2025-09-17 08:26,In Review,Medium,Incident,Homologation,Carla Mendes,Karen Azevedo,Squad Alpha,Financeiro,backend,24,7,Sim,,8,0,Sim,Sprint 9
TKT-33891,2025-09-05 15:14,,Not Started,MEDIUM,Incident,Development,Ana Souza,Amanda Silva,Infra Team,Operações,,24,,,1,8,0,Não,Sprint 7
TKT-97141,2025-01-03 14:08,2025-01-04 00:08,In Review,Critical,Security,Development,Gabriel Nunes,Caio Ramos,QA Team,Logística,api,4,10,Sim,3,3,2,Sim,
TKT-19322,2025-10-30 23:32,2025-10-31 03:32,In Review,Low,Change Request,Development,Julia Moraes,Paulo Rezende,Squad Gamma,TI,backend,72,4,Não,3,13,0,Não,
TKT-77552,2025-11-30 19:05,,Not Started,Low,Incident,Development,Larissa Vieira,Eduardo Campos,Squad Alpha,Financeiro,acesso,72,,,,5,0,Não,Sprint 21
TKT-67883,2025-10-31 17:32,,Not Started,Medium,Bug,Staging,Bruno Lima,Olivia Vaz,QA Team,Logística,relatório,24,,,,,1,Não,Sprint 1
TKT-33622,2025-08-02 04:47,2025-08-02 21:47,Cancelled,Critical,Incident,Development,Carla Mendes,Leonardo Brito,QA Team,Jurídico,mobile,4,17,Não,,8,0,Não,Sprint 4
TKT-34048,2025-12-10 22:23,,In Progress,Critcal,Bug,Development,Pedro Henrique,Eduardo Campos,Squad Gamma,Jurídico,acesso,4,,,,,1,Não,Sprint 1
TKT-73669,2025-05-27 06:11,2025-05-27 11:11,Cancelled,Low,Incident,Production,Julia Moraes,Caio Ramos,QA Team,TI,relatório,72,5,Não,,,0,Não,Sprint 3
TKT-95717,2025-04-05 19:13,,In Progress,High,Incident,Homologation,Julia Moraes,Flávia Melo,Infra Team,Marketing,database,8,,,,,0,Não,
TKT-82344,2025-12-10 19:59,2025-12-11 13:59,Done,Critical,Security,Homologation,Bruno Lima,Karen Azevedo,Squad Gamma,Comercial,,4,18,Não,,8,0,Não,
TKT-57114,2025-01-23 15:29,2025-01-24 03:29,Done,High,Security,Staging,Kaio Santos,Patricia Leal,Squad Gamma,Logística,database,8,12,Sim,3,8,0,Não,Sprint 17
TKT-45754,2025-12-06 09:59,2025-12-06 19:59,In Review,High,Incident,Development,Yasmin Pereira,Raquel Torres,Squad Gamma,RH,mobile,8,10,Sim,,8,0,Não,Sprint 4
TKT-36911,2025-01-02 14:38,2025-01-02 23:38,Done,High,Task,Homologation,Helena Pinto,Nelson Cardoso,Squad Gamma,Logística,,8,9,Sim,,2,2,Não,
TKT-98927,07/08/2025 16:16,,Not Started,High,Incident,Development,Natalia Costa,Karen Azevedo,Squad Gamma,Jurídico,,8,,,,1,3,Sim,
TKT-55303,2025-09-24 21:49,2025-09-25 06:49,Cancelled,High,Task,Homologation,Mateus Oliveira,Eduardo Campos,Squad Alpha,TI,acesso,8,9,Sim,,13,0,Não,Sprint 4
TKT-46886,2025-11-12 23:07,,In Progress,low,Task,Homologation,Kaio Santos,Marcos Duarte,QA Team,Jurídico,mobile,72,,,,,3,Não,Sprint 2
TKT-81072,2025-06-27 21:18,2025-06-28 05:18,Done,High,Task,Staging,Helena Pinto,Raquel Torres,Squad Alpha,Jurídico,acesso,8,8,Não,,5,2,Não,
TKT-35886,2025-09-04 05:30,2025-09-04 11:30,Done,Low,Performance,Homologation,Larissa Vieira,Marcos Duarte,Squad Gamma,Operações,relatório,72,6,Sim,,,0,Não,
TKT-36535,2025-04-19 05:43,2025-04-19 14:43,Done,Medium,Feature Request,Production,Igor Alves,João Victor,Squad Gamma,Marketing,integração,24,9,Não,,,0,Não,Sprint 7
TKT-16434,2025-04-18 20:25,2025-04-19 03:25,Cancelled,Medium,Security,Production,Bruno Lima,Karen Azevedo,QA Team,Operações,relatório,24,7,Não,,13,0,Não,Sprint 20
TKT-84030,2025-10-30 07:56,2025-10-30 18:56,Done,Critical,Change Request,Development,Renata Teixeira,João Victor,Squad Gamma,RH,,4,11,Sim,,13,0,Não,
TKT-91335,12/24/2025 10:20,,In Progress,High,Incident,Homologation,Larissa Vieira,Gustavo Nobre,Squad Gamma,Marketing,mobile,8,,,,8,0,Não,Sprint 21
TKT-53416,2025-07-11 13:47,2025-07-11 17:47,In Review,Low,Security,Production,Bruno Lima,Eduardo Campos,Squad Alpha,Logística,acesso,72,4,Não,,,0,Sim,
TKT-79501,2025-01-27 06:03,2025-01-27 12:03,Done,Medium,Change Request,Production,Kaio Santos,Nelson Cardoso,Squad Alpha,Comercial,,24,6,Sim,,5,0,Não,Sprint 19
TKT-10359,2025-08-12 00:19,,In Progress,Medium,Security,Homologation,Ana Souza,Olivia Vaz,Squad Alpha,Logística,frontend,24,,,3,5,1,Não,Sprint 17
TKT-85212,2025-11-03 09:45,,In Progress,Low,Feature Request,Staging,Mateus Oliveira,Ricardo Farias,QA Team,RH,frontend,72,,,,5,0,Não,
TKT-14392,07/02/2025 16:46,2025-07-02 21:46,Done,Medium,Bug,Development,Samuel Ribeiro,Amanda Silva,QA Team,Financeiro,autenticação,24,5,Não,,,0,Não,Sprint 20
TKT-55167,2025-07-17 01:12,2025-07-17 07:12,Done,Medium,Security,Production,Kaio Santos,Thiago Correia,Squad Alpha,TI,,24,6,Não,,,0,Não,Sprint 19
TKT-17572,22/11/2025 16:00,2025-11-22 23:00,Done,Medium,Incident,Homologation,Bruno Lima,Ricardo Farias,Squad Alpha,Jurídico,frontend,24,7,Sim,,,0,Sim,Sprint 4
TKT-18687,2025-03-08 10:24,2025-03-08 16:24,In Review,Low,Feature Request,Staging,Tatiane Gomes,Débora Martins,Squad Gamma,Logística,relatório,72,6,Sim,,5,0,Não,Sprint 22
TKT-94953,21/03/2025 17:45,2025-03-22 05:45,In Review,Critical,Bug,Development,Fernanda Castro,Caio Ramos,QA Team,Logística,relatório,4,12,Não,,5,2,Não,Sprint 20
TKT-69538,2025-03-05 03:44,,Not Started,Low,Change Request,Development,Yasmin Pereira,Eduardo Campos,Squad Gamma,RH,database,72,,,,,0,Não,
TKT-80985,2025-01-17 15:00,2025-01-18 10:00,In Review,Critical,Bug,Homologation,Carla Mendes,Leonardo Brito,Squad Alpha,Financeiro,relatório,4,19,Sim,3,,1,Não,Sprint 18
TKT-45082,2025-12-20 22:21,,Not Started,Medium,Incident,Production,Julia Moraes,João Victor,Squad Alpha,Logística,autenticação,24,,,,8,0,Não,Sprint 23
TKT-28833,2025-10-24 15:26,2025-10-25 06:26,Cancelled,Critcal,Change Request,Development,Yasmin Pereira,Gustavo Nobre,Squad Alpha,Marketing,performance,4,15,Sim,,1,0,Não,
TKT-13123,20/11/2025 23:31,,Not Started,Critical,Bug,Production,Pedro Henrique,Raquel Torres,QA Team,Operações,performance,4,,,,3,0,Não,Sprint 24
TKT-80390,2025-03-23 03:43,2025-03-23 18:43,Done,Critical,Security,Development,Gabriel Nunes,Leonardo Brito,Squad Alpha,Comercial,,4,15,Não,,,3,Não,
TKT-47227,2025-12-26 16:38,,Not Started,Critical,Feature Request,Production,Ana Souza,Patricia Leal,Squad Gamma,Marketing,,4,,,,8,0,Não,
TKT-89848,2025-12-06 09:12,,Not Started,Medium,Security,Development,Fernanda Castro,Marcos Duarte,Squad Alpha,Logística,autenticação,24,,,4,13,0,Não,
TKT-80551,2025-10-28 14:40,2025-10-28 23:40,In Review,MEDIUM,Performance,Homologation,Gabriel Nunes,Thiago Correia,Squad Alpha,RH,performance,24,9,Sim,,3,0,Não,Sprint 9
TKT-91666,2025-07-29 22:21,,Not Started,Medium,Bug,Development,  Natalia Costa,Caio Ramos,QA Team,Financeiro,acesso,24,,,,1,0,Não,Sprint 12
TKT-34527,2025-07-01 12:22,,Not Started,Low,Feature Request,Homologation,Julia Moraes,Marina Queiroz,QA Team,Operações,database,72,,,,,0,Não,
TKT-56610,2025-03-21 18:55,2025-03-22 01:55,Cancelled,Low,Change Request,Homologation,Yasmin Pereira,Paulo Rezende,Squad Gamma,Marketing,,72,7,Não,,,0,Não,Sprint 14
TKT-61736,2025-05-14 04:30,2025-05-14 11:30,Done,Low,Incident,Homologation,Vinicius Araújo,Olivia Vaz,Squad Alpha,Financeiro,acesso,72,7,Não,,2,0,Sim,
TKT-57245,2025-08-02 04:06,2025-08-02 10:06,In Review,Medium,Incident,Production,Lucas Ferreira,Débora Martins,QA Team,Operações,,24,6,Não,,,0,Não,Sprint 21
TKT-21680,2025-04-26 05:16,2025-04-26 13:16,In Review,High,Security,Staging,Pedro Henrique,Amanda Silva,Squad Alpha,Marketing,acesso,8,8,Não,5,13,1,Não,Sprint 10
TKT-11036,2025-02-20 21:22,2025-02-21 01:22,Cancelled,Critcal,Incident,Homologation,Renata Teixeira,João Victor,Squad Alpha,Comercial,mobile,4,4,Não,,,0,Não,Sprint 7
TKT-39212,2025-07-19 05:31,2025-07-19 20:31,In Review,Critical,Incident,Staging,Bruno Lima,Paulo Rezende,QA Team,Marketing,mobile,4,15,Sim,,1,0,Não,Sprint 13
TKT-30907,2025-10-16 03:14,,Not Started,Critical,Incident,Development,Julia Moraes,Débora Martins,Infra Team,TI,,4,,,,3,1,Não,Sprint 18
TKT-68682,2025-07-25 21:28,2025-07-26 03:28,Done,Medium,Task,Staging,Larissa Vieira,Débora Martins,Squad Alpha,Financeiro,performance,24,6,Não,,,0,Não,Sprint 1
TKT-99532,2025-08-27 02:08,2025-08-27 11:08,In Review,Critical,Task,Homologation,Fernanda Castro,Flávia Melo,Squad Alpha,Financeiro,backend,4,9,Não,,8,0,Sim,Sprint 3
TKT-64671,2025-01-18 11:05,2025-01-18 20:05,Cancelled,Medium,Feature Request,Production,Natalia Costa,Leonardo Brito,Squad Alpha,Logística,relatório,24,9,Não,,13,0,Não,Sprint 17
TKT-33438,2025-06-14 10:55,2025-06-14 18:55,Done,HIGH,Performance,Homologation,Natalia Costa,Flávia Melo,Squad Alpha,Marketing,,8,8,Não,,,1,Não,Sprint 18
TKT-86394,2025-11-07 06:26,2025-11-07 13:26,Done,MEDIUM,Performance,Production,Bruno Lima,Isabel Freitas,Infra Team,Marketing,database,24,7,Não,,8,3,Não,
TKT-69344,2025-06-29 01:58,2025-06-29 07:58,Done,Low,Change Request,Production,Ana Souza,Olivia Vaz,Squad Gamma,Marketing,backend,72,6,Não,3,3,0,Sim,
TKT-15145,2025-11-15 07:10,2025-11-15 14:10,In Review,Medium,Feature Request,Homologation,Vinicius Araújo,Isabel Freitas,QA Team,Logística,,24,7,Não,5,,1,Não,Sprint 13
TKT-35015,2025-02-23 21:55,2025-02-24 03:55,Cancelled,Medium,Feature Request,Production,Bruno Lima,Caio Ramos,QA Team,Comercial,api,24,6,Não,5,,3,Não,Sprint 10
TKT-39935,2025-12-26 10:30,2025-12-26 20:30,Done,Medium,Performance,Development,Helena Pinto,Marcos Duarte,Squad Gamma,Comercial,,24,10,Sim,5,5,0,Não,Sprint 1
TKT-48699,29/04/2025 08:50,,In Progress,Low,Incident,Staging,  Larissa Vieira,Paulo Rezende,QA Team,Logística,,72,,,4,13,0,Não,Sprint 15
TKT-72063,2025-02-07 06:18,2025-02-07 19:18,Done,High,Change Request,Production,Fernanda Castro,Caio Ramos,QA Team,Financeiro,integração,8,13,Sim,,,0,Não,
TKT-99734,2025-09-21 05:51,2025-09-21 08:51,Done,Critcal,Performance,Development,Natalia Costa,Raquel Torres,Squad Gamma,TI,,4,3,Não,,1,2,Não,Sprint 17
TKT-64414,2025-05-22 19:16,2025-05-22 22:16,Done,Low,Security,Production,Carla Mendes,Nelson Cardoso,QA Team,Operações,mobile,72,3,Não,,3,0,Sim,Sprint 9
TKT-63779,2025-05-08 16:08,2025-05-09 11:08,In Review,Critical,Security,Staging,Vinicius Araújo,Leonardo Brito,Infra Team,Marketing,mobile,4,19,Não,,1,0,Não,Sprint 24
TKT-41546,2025-03-16 21:00,2025-03-17 09:00,Done,Critical,Incident,Homologation,Diego Rocha,Raquel Torres,Squad Gamma,Jurídico,autenticação,4,12,Sim,,5,1,Não,Sprint 20
TKT-88541,2025-01-13 01:08,2025-01-13 03:08,Done,Medium,Performance,Production,Carla Mendes,João Victor,Squad Alpha,Marketing,database,24,2,Sim,,5,0,Não,Sprint 19
TKT-28309,2025-05-13 03:04,2025-05-13 17:04,Cancelled,High,Security,Homologation,Vinicius Araújo,Olivia Vaz,Infra Team,Jurídico,performance,8,14,Não,3,1,1,Não,Sprint 5
TKT-90408,2025-10-09 11:49,2025-10-09 23:49,Done,Critical,Bug,Staging,Mateus Oliveira,Isabel Freitas,Infra Team,Comercial,performance,4,12,Não,,1,0,Sim,Sprint 18
TKT-18595,2025-12-31 11:33,,In Progress,High,Bug,Production,Mateus Oliveira,Ricardo Farias,Infra Team,Logística,database,8,,,4,,0,Não,Sprint 22
TKT-51626,2025-09-11 21:49,2025-09-12 07:49,Done,MEDIUM,Security,Staging,Gabriel Nunes,Leonardo Brito,Squad Alpha,Operações,integração,24,10,Não,,,0,Não,Sprint 1
TKT-86829,2025-11-14 12:17,2025-11-14 16:17,In Review,Low,Performance,Staging,Helena Pinto,Ricardo Farias,Infra Team,Comercial,integração,72,4,Sim,,1,0,Não,Sprint 6
TKT-37533,2025-09-29 13:27,,Not Started,Critical,Security,Production,Pedro Henrique,Eduardo Campos,Infra Team,TI,autenticação,4,,,,,0,Não,Sprint 2
TKT-81957,02/11/2025 12:16,2025-02-12 00:16,Done,High,Incident,Production,Bruno Lima,Ricardo Farias,QA Team,Marketing,performance,8,12,Não,5,5,0,Não,Sprint 6
TKT-82790,2025-03-05 07:01,2025-03-06 02:01,In Review,Critical,Change Request,Production,Bruno Lima,Thiago Correia,Infra Team,Comercial,,4,19,Não,,8,0,Não,
TKT-66978,2025-01-04 15:08,2025-01-05 02:08,Done,Critical,Task,Homologation,Igor Alves,Gustavo Nobre,QA Team,Comercial,relatório,4,11,Sim,,1,0,Não,Sprint 16
TKT-95383,2025-08-29 04:38,,In Progress,High,Performance,Staging,Yasmin Pereira,Débora Martins,Squad Gamma,Financeiro,autenticação,8,,,,2,0,Não,Sprint 5
TKT-37044,2025-01-14 22:52,2025-01-15 04:52,Done,Medium,Incident,Homologation,Vinicius Araújo,João Victor,Squad Gamma,Logística,,24,6,Não,,2,0,Não,
TKT-67128,2025-03-31 07:46,2025-03-31 12:46,Done,Low,Incident,Staging,Bruno Lima,Isabel Freitas,Squad Gamma,Jurídico,backend,72,5,Não,,2,0,Não,Sprint 12
TKT-30944,2025-02-28 18:47,2025-03-01 01:47,Done,Medium,Performance,Development,Gabriel Nunes,Raquel Torres,Infra Team,Operações,,24,7,Não,,1,0,Não,
TKT-88456,2025-07-10 01:57,,Not Started,High,Performance,Production,Julia Moraes,Olivia Vaz,Squad Alpha,TI,acesso,8,,,,,0,Não,Sprint 11
TKT-41126,31/12/2025 21:30,,Not Started,Low,Performance,Homologation,Lucas Ferreira,Karen Azevedo,Squad Alpha,Comercial,database,72,,,5,,0,Não,Sprint 19
TKT-98662,2025-09-07 03:33,,Not Started,Medium,Incident,Staging,Pedro Henrique,Isabel Freitas,QA Team,Logística,,24,,,,3,0,Não,Sprint 5
TKT-56302,2025-12-07 11:21,2025-12-07 18:21,Done,MEDIUM,Performance,Development,Ana Souza,Marcos Duarte,Squad Gamma,Operações,acesso,24,7,Sim,,,1,Não,
TKT-20088,2025-10-23 17:53,,In Progress,Medium,Bug,Development,Julia Moraes,Raquel Torres,Squad Gamma,TI,api,24,,,,3,1,Não,
TKT-24982,2025-03-23 03:59,2025-03-23 07:59,Done,Low,Bug,Development,Mateus Oliveira,Simone Barros,QA Team,RH,,72,4,Não,5,,1,Não,Sprint 7
TKT-54658,2025-06-29 14:23,2025-06-30 01:23,Done,Critical,Change Request,Development,Carla Mendes,Ricardo Farias,Squad Alpha,Logística,frontend,4,11,Sim,5,8,0,Não,
TKT-57333,2025-10-20 06:51,,In Progress,Low,Performance,Homologation,Gabriel Nunes,Caio Ramos,Squad Gamma,Jurídico,frontend,72,,,,,0,Não,Sprint 13
TKT-35510,2025-04-11 05:07,2025-04-11 20:07,Cancelled,Critical,Bug,Homologation,Helena Pinto,Thiago Correia,Infra Team,Jurídico,api,4,15,Sim,,5,0,Não,Sprint 2
TKT-33126,11/05/2025 13:20,,Not Started,Critcal,Incident,Production,Gabriel Nunes,Patricia Leal,Squad Gamma,RH,database,4,,,,,3,Não,Sprint 17
